Data;Hora ;TEMPERATURA 
19/03/2024;15:00;31,2
19/03/2024;16:00;32,1
19/03/2024;17:00;33
19/03/2024;18:00;30,8
19/03/2024;19:00;27
19/03/2024;20:00;27,1
19/03/2024;21:00;26,7
19/03/2024;22:00;25,1
19/03/2024;23:00;24,4
20/03/2024;00:00;24
20/03/2024;01:00;23,8
20/03/2024;02:00;23,6
20/03/2024;03:00;23
20/03/2024;04:00;23
20/03/2024;05:00;23
20/03/2024;06:00;23,3
20/03/2024;07:00;22,9
20/03/2024;08:00;22,6
20/03/2024;09:00;22,3
20/03/2024;10:00;23,3
20/03/2024;11:00;25,3
20/03/2024;12:00;26,8
20/03/2024;13:00;28,3
20/03/2024;14:00;29,6
20/03/2024;15:00;30,8
20/03/2024;16:00;31,5
20/03/2024;17:00;32
20/03/2024;18:00;32,4
20/03/2024;19:00;29,1
20/03/2024;20:00;27,3
20/03/2024;21:00;25,5
20/03/2024;22:00;24,7
20/03/2024;23:00;24,3
21/03/2024;00:00;24,3
21/03/2024;01:00;24,3
21/03/2024;02:00;25,1
21/03/2024;03:00;25,2
21/03/2024;04:00;24,7
21/03/2024;05:00;24,2
21/03/2024;06:00;24,1
21/03/2024;07:00;23,1
21/03/2024;08:00;22,8
21/03/2024;09:00;23,2
21/03/2024;10:00;23,8
21/03/2024;11:00;25,9
21/03/2024;12:00;27,6
21/03/2024;13:00;29,1
21/03/2024;14:00;30,7
21/03/2024;15:00;31,5
21/03/2024;16:00;32,5
21/03/2024;17:00;33,5
21/03/2024;18:00;33,3
21/03/2024;19:00;33,1
21/03/2024;20:00;32,4
21/03/2024;21:00;31,3
21/03/2024;22:00;30,3
21/03/2024;23:00;28,9
22/03/2024;00:00;
22/03/2024;01:00;22,4
22/03/2024;02:00;22,4
22/03/2024;03:00;22,4
22/03/2024;04:00;22,4
22/03/2024;05:00;22
22/03/2024;06:00;21,8
22/03/2024;07:00;21,4
22/03/2024;08:00;20,7
22/03/2024;09:00;20,4
22/03/2024;10:00;20,3
22/03/2024;11:00;20,5
22/03/2024;12:00;20,6
22/03/2024;13:00;20,5
22/03/2024;14:00;20,4
22/03/2024;15:00;20,4
22/03/2024;16:00;20,4
22/03/2024;17:00;19,8
22/03/2024;18:00;19,4
22/03/2024;19:00;19,2
22/03/2024;20:00;18,7
22/03/2024;21:00;18,6
22/03/2024;22:00;18,4
22/03/2024;23:00;17,9
23/03/2024;00:00;17,7
23/03/2024;01:00;17,6
23/03/2024;02:00;17,9
23/03/2024;03:00;17,9
23/03/2024;04:00;18,1
23/03/2024;05:00;18
23/03/2024;06:00;17,8
23/03/2024;07:00;17,7
23/03/2024;08:00;17,8
23/03/2024;09:00;17,9
23/03/2024;10:00;17,5
23/03/2024;11:00;17,7
23/03/2024;12:00;18
23/03/2024;13:00;18,5
23/03/2024;14:00;18,1
23/03/2024;15:00;17,8
23/03/2024;16:00;17,8
23/03/2024;17:00;18,1
23/03/2024;18:00;18
23/03/2024;19:00;17,9
23/03/2024;20:00;17,9
23/03/2024;21:00;17,7
23/03/2024;22:00;17,5
23/03/2024;23:00;17,3
24/03/2024;00:00;17,4
24/03/2024;01:00;17,4
24/03/2024;02:00;17,4
24/03/2024;03:00;17,3
24/03/2024;04:00;17,2
24/03/2024;05:00;17,1
24/03/2024;06:00;17,1
24/03/2024;07:00;17,2
24/03/2024;08:00;17,2
24/03/2024;09:00;17,1
24/03/2024;10:00;17
24/03/2024;11:00;17,7
24/03/2024;12:00;19,5
24/03/2024;13:00;20,7
24/03/2024;14:00;20,7
24/03/2024;15:00;21,1
24/03/2024;16:00;21,6
24/03/2024;17:00;21,4
24/03/2024;18:00;21,4
24/03/2024;19:00;20,7
24/03/2024;20:00;20,4
24/03/2024;21:00;19,7
24/03/2024;22:00;19,5
24/03/2024;23:00;19,2
25/03/2024;00:00;19,2
25/03/2024;01:00;19
25/03/2024;02:00;19,1
25/03/2024;03:00;19,2
25/03/2024;04:00;19,2
25/03/2024;05:00;19,2
25/03/2024;06:00;19,2
25/03/2024;07:00;19,1
25/03/2024;08:00;18,4
25/03/2024;09:00;18,2
25/03/2024;10:00;18,8
25/03/2024;11:00;20,7
25/03/2024;12:00;22,1
25/03/2024;13:00;22,9
25/03/2024;14:00;23,8
25/03/2024;15:00;24,5
25/03/2024;16:00;24,9
25/03/2024;17:00;25,3
25/03/2024;18:00;25,3
25/03/2024;19:00;25,2
25/03/2024;20:00;23,5
25/03/2024;21:00;21,6
25/03/2024;22:00;20,8
25/03/2024;23:00;20
26/03/2024;00:00;19,8
26/03/2024;01:00;19,8
26/03/2024;02:00;19,8
26/03/2024;03:00;19,3
26/03/2024;04:00;18,7
26/03/2024;05:00;18,9
26/03/2024;06:00;18,9
26/03/2024;07:00;18,5
26/03/2024;08:00;18,5
26/03/2024;09:00;18,6
26/03/2024;10:00;19
26/03/2024;11:00;20,1
26/03/2024;12:00;21,4
26/03/2024;13:00;22,4
26/03/2024;14:00;23,6
26/03/2024;15:00;23,7
26/03/2024;16:00;23,7
26/03/2024;17:00;22,8
26/03/2024;18:00;22,7
26/03/2024;19:00;21,3
26/03/2024;20:00;20,3
26/03/2024;21:00;20
26/03/2024;22:00;19,6
26/03/2024;23:00;19,1
27/03/2024;00:00;18,7
27/03/2024;01:00;18,8
27/03/2024;02:00;18,8
27/03/2024;03:00;18,9
27/03/2024;04:00;18,9
27/03/2024;05:00;18,9
27/03/2024;06:00;19
27/03/2024;07:00;19
27/03/2024;08:00;18,9
27/03/2024;09:00;18,7
27/03/2024;10:00;18,6
27/03/2024;11:00;19
27/03/2024;12:00;19,4
27/03/2024;13:00;20,1
27/03/2024;14:00;20,4
27/03/2024;15:00;20,9
27/03/2024;16:00;20,3
27/03/2024;17:00;20,6
27/03/2024;18:00;20,5
27/03/2024;19:00;19,9
27/03/2024;20:00;19,9
27/03/2024;21:00;19,7
27/03/2024;22:00;19,3
27/03/2024;23:00;19,2
28/03/2024;00:00;19,1
28/03/2024;01:00;19
28/03/2024;02:00;18,7
28/03/2024;03:00;18,5
28/03/2024;04:00;18,4
28/03/2024;05:00;18,3
28/03/2024;06:00;18,3
28/03/2024;07:00;18,3
28/03/2024;08:00;18,3
28/03/2024;09:00;18,4
28/03/2024;10:00;18,6
28/03/2024;11:00;19,1
28/03/2024;12:00;20,1
28/03/2024;13:00;20,6
28/03/2024;14:00;20,8
28/03/2024;15:00;21
28/03/2024;16:00;21
28/03/2024;17:00;21,6
28/03/2024;18:00;21,3
28/03/2024;19:00;21,2
28/03/2024;20:00;20,8
28/03/2024;21:00;20,4
28/03/2024;22:00;20
28/03/2024;23:00;19,7
29/03/2024;00:00;19,7
29/03/2024;01:00;19,4
29/03/2024;02:00;19,5
29/03/2024;03:00;19,4
29/03/2024;04:00;19,5
29/03/2024;05:00;19,6
29/03/2024;06:00;19,6
29/03/2024;07:00;19,1
29/03/2024;08:00;19,3
29/03/2024;09:00;19,4
29/03/2024;10:00;19,5
29/03/2024;11:00;20,7
29/03/2024;12:00;22,3
29/03/2024;13:00;23,7
29/03/2024;14:00;24,7
29/03/2024;15:00;24,4
29/03/2024;16:00;26
29/03/2024;17:00;26,9
29/03/2024;18:00;27,2
29/03/2024;19:00;27,6
29/03/2024;20:00;27,8
29/03/2024;21:00;24,7
29/03/2024;22:00;22,9
29/03/2024;23:00;21,8
30/03/2024;00:00;21,2
30/03/2024;01:00;20,7
30/03/2024;02:00;20,5
30/03/2024;03:00;20,3
30/03/2024;04:00;20,5
30/03/2024;05:00;20,2
30/03/2024;06:00;19,9
30/03/2024;07:00;19,9
30/03/2024;08:00;19,6
30/03/2024;09:00;19,2
30/03/2024;10:00;19
30/03/2024;11:00;20,1
30/03/2024;12:00;20,9
30/03/2024;13:00;22,1
30/03/2024;14:00;24,9
30/03/2024;15:00;25,5
30/03/2024;16:00;26,6
30/03/2024;17:00;26,1
30/03/2024;18:00;25,7
30/03/2024;19:00;25,1
30/03/2024;20:00;24,6
30/03/2024;21:00;22,9
30/03/2024;22:00;21,3
30/03/2024;23:00;20,3
31/03/2024;00:00;19,6
31/03/2024;01:00;19,7
31/03/2024;02:00;19,5
31/03/2024;03:00;18,8
31/03/2024;04:00;18,7
31/03/2024;05:00;18,7
31/03/2024;06:00;18,6
31/03/2024;07:00;18,3
31/03/2024;08:00;18
31/03/2024;09:00;18,2
31/03/2024;10:00;18,2
31/03/2024;11:00;18,8
31/03/2024;12:00;20,6
31/03/2024;13:00;24,5
31/03/2024;14:00;26,9
31/03/2024;15:00;27,2
31/03/2024;16:00;28,5
31/03/2024;17:00;29,6
31/03/2024;18:00;29,7
31/03/2024;19:00;28,8
31/03/2024;20:00;26,4
31/03/2024;21:00;24,8
31/03/2024;22:00;22,6
31/03/2024;23:00;21,2
01/04/2024;00:00;20,1
01/04/2024;01:00;19,6
01/04/2024;02:00;19,2
01/04/2024;03:00;19,1
01/04/2024;04:00;19,1
01/04/2024;05:00;18,9
01/04/2024;06:00;18,8
01/04/2024;07:00;18,5
01/04/2024;08:00;17,7
01/04/2024;09:00;17,7
01/04/2024;10:00;17,8
01/04/2024;11:00;19,2
01/04/2024;12:00;21,9
01/04/2024;13:00;24
01/04/2024;14:00;25,1
01/04/2024;15:00;25,8
01/04/2024;16:00;27,2
01/04/2024;17:00;27,8
01/04/2024;18:00;27,8
01/04/2024;19:00;27,2
01/04/2024;20:00;23,9
01/04/2024;21:00;22,5
01/04/2024;22:00;20,9
01/04/2024;23:00;20
02/04/2024;00:00;20
02/04/2024;01:00;19,6
02/04/2024;02:00;19,1
02/04/2024;03:00;19
02/04/2024;04:00;19,1
02/04/2024;05:00;19,5
02/04/2024;06:00;19,9
02/04/2024;07:00;20,1
02/04/2024;08:00;20,2
02/04/2024;09:00;20,1
02/04/2024;10:00;20,1
02/04/2024;11:00;20,9
02/04/2024;12:00;22,6
02/04/2024;13:00;23,9
02/04/2024;14:00;25,2
02/04/2024;15:00;28
02/04/2024;16:00;29,7
02/04/2024;17:00;28,1
02/04/2024;18:00;27,5
02/04/2024;19:00;27,1
02/04/2024;20:00;26
02/04/2024;21:00;25,5
02/04/2024;22:00;24,2
02/04/2024;23:00;23,5
03/04/2024;00:00;22,6
03/04/2024;01:00;22
03/04/2024;02:00;21,4
03/04/2024;03:00;21,4
03/04/2024;04:00;20,9
03/04/2024;05:00;20,1
03/04/2024;06:00;20,3
03/04/2024;07:00;19,4
03/04/2024;08:00;19,3
03/04/2024;09:00;19,1
03/04/2024;10:00;19,3
03/04/2024;11:00;20,7
03/04/2024;12:00;22,1
03/04/2024;13:00;23,1
03/04/2024;14:00;23,9
03/04/2024;15:00;25,1
03/04/2024;16:00;26,1
03/04/2024;17:00;27
03/04/2024;18:00;27,3
03/04/2024;19:00;27
03/04/2024;20:00;25,4
03/04/2024;21:00;23,5
03/04/2024;22:00;22,2
03/04/2024;23:00;21,4
04/04/2024;00:00;20,7
04/04/2024;01:00;20,4
04/04/2024;02:00;19,9
04/04/2024;03:00;19,5
04/04/2024;04:00;19,3
04/04/2024;05:00;18,9
04/04/2024;06:00;19,3
04/04/2024;07:00;19,3
04/04/2024;08:00;19,4
04/04/2024;09:00;19,4
04/04/2024;10:00;19,1
04/04/2024;11:00;21,9
04/04/2024;12:00;24,1
04/04/2024;13:00;26
04/04/2024;14:00;
04/04/2024;15:00;
04/04/2024;16:00;30,4
04/04/2024;17:00;31
04/04/2024;18:00;32
04/04/2024;19:00;30
04/04/2024;20:00;27,4
04/04/2024;21:00;23,4
04/04/2024;22:00;21,8
04/04/2024;23:00;21,7
05/04/2024;00:00;21,6
05/04/2024;01:00;21,4
05/04/2024;02:00;21,1
05/04/2024;03:00;21
05/04/2024;04:00;20,9
05/04/2024;05:00;20,1
05/04/2024;06:00;20,2
05/04/2024;07:00;20,1
05/04/2024;08:00;19,8
05/04/2024;09:00;19,5
05/04/2024;10:00;19,7
05/04/2024;11:00;20,6
05/04/2024;12:00;23,1
05/04/2024;13:00;24,9
05/04/2024;14:00;26,9
05/04/2024;15:00;28,2
05/04/2024;16:00;29,3
05/04/2024;17:00;29,6
05/04/2024;18:00;30,3
05/04/2024;19:00;29,8
05/04/2024;20:00;26,4
05/04/2024;21:00;24
05/04/2024;22:00;22
05/04/2024;23:00;21,5
06/04/2024;00:00;21,3
06/04/2024;01:00;21,2
06/04/2024;02:00;20,7
06/04/2024;03:00;19,9
06/04/2024;04:00;19,7
06/04/2024;05:00;19,9
06/04/2024;06:00;19,9
06/04/2024;07:00;19,9
06/04/2024;08:00;19,6
06/04/2024;09:00;19,4
06/04/2024;10:00;19,6
06/04/2024;11:00;21,2
06/04/2024;12:00;22,5
06/04/2024;13:00;23,2
06/04/2024;14:00;22,8
06/04/2024;15:00;23,8
06/04/2024;16:00;23,9
06/04/2024;17:00;24
06/04/2024;18:00;23,6
06/04/2024;19:00;21,9
06/04/2024;20:00;20,5
06/04/2024;21:00;20,3
06/04/2024;22:00;19,8
06/04/2024;23:00;19,7
07/04/2024;00:00;19,7
07/04/2024;01:00;19,6
07/04/2024;02:00;19,2
07/04/2024;03:00;18,9
07/04/2024;04:00;18,8
07/04/2024;05:00;18,5
07/04/2024;06:00;18,2
07/04/2024;07:00;18
07/04/2024;08:00;18,2
07/04/2024;09:00;18,2
07/04/2024;10:00;18,8
07/04/2024;11:00;19,6
07/04/2024;12:00;20,5
07/04/2024;13:00;22,2
07/04/2024;14:00;24
07/04/2024;15:00;24,3
07/04/2024;16:00;24,1
07/04/2024;17:00;24,1
07/04/2024;18:00;23,5
07/04/2024;19:00;23,1
07/04/2024;20:00;21,1
07/04/2024;21:00;20,9
07/04/2024;22:00;20,6
07/04/2024;23:00;20,5
08/04/2024;00:00;20,3
08/04/2024;01:00;20,3
08/04/2024;02:00;20,4
08/04/2024;03:00;20
08/04/2024;04:00;20,5
08/04/2024;05:00;20,5
08/04/2024;06:00;20,3
08/04/2024;07:00;20
08/04/2024;08:00;19,8
08/04/2024;09:00;19,7
08/04/2024;10:00;19,6
08/04/2024;11:00;20,7
08/04/2024;12:00;21,9
08/04/2024;13:00;23,8
08/04/2024;14:00;25,7
08/04/2024;15:00;25,4
08/04/2024;16:00;25,2
08/04/2024;17:00;25,2
08/04/2024;18:00;24,8
08/04/2024;19:00;24,8
08/04/2024;20:00;24,2
08/04/2024;21:00;24,2
08/04/2024;22:00;22,6
08/04/2024;23:00;21
09/04/2024;00:00;20,7
09/04/2024;01:00;20,2
09/04/2024;02:00;19,8
09/04/2024;03:00;19,4
09/04/2024;04:00;19,3
09/04/2024;05:00;19
09/04/2024;06:00;19,1
09/04/2024;07:00;19,2
09/04/2024;08:00;19,1
09/04/2024;09:00;19
09/04/2024;10:00;19,5
09/04/2024;11:00;21,1
09/04/2024;12:00;23,2
09/04/2024;13:00;24,2
09/04/2024;14:00;26,9
09/04/2024;15:00;27,8
09/04/2024;16:00;29
09/04/2024;17:00;29,3
09/04/2024;18:00;29
09/04/2024;19:00;23,3
09/04/2024;20:00;22,8
09/04/2024;21:00;22
09/04/2024;22:00;21,6
09/04/2024;23:00;21,2
10/04/2024;00:00;20,5
10/04/2024;01:00;19,9
10/04/2024;02:00;20,2
10/04/2024;03:00;20,6
10/04/2024;04:00;20,8
10/04/2024;05:00;20,6
10/04/2024;06:00;19,9
10/04/2024;07:00;20
10/04/2024;08:00;19,7
10/04/2024;09:00;19,7
10/04/2024;10:00;19,8
10/04/2024;11:00;22,7
10/04/2024;12:00;23,6
10/04/2024;13:00;26
10/04/2024;14:00;27,3
10/04/2024;15:00;27,6
10/04/2024;16:00;30
10/04/2024;17:00;29,5
10/04/2024;18:00;24,7
10/04/2024;19:00;22,8
10/04/2024;20:00;22
10/04/2024;21:00;21,4
10/04/2024;22:00;21,4
10/04/2024;23:00;21,2
11/04/2024;00:00;21
11/04/2024;01:00;20,9
11/04/2024;02:00;20,7
11/04/2024;03:00;20,1
11/04/2024;04:00;19,6
11/04/2024;05:00;19,5
11/04/2024;06:00;19,3
11/04/2024;07:00;19,3
11/04/2024;08:00;19,6
11/04/2024;09:00;19,4
11/04/2024;10:00;19,7
11/04/2024;11:00;20,2
11/04/2024;12:00;21
11/04/2024;13:00;21,7
11/04/2024;14:00;22,4
11/04/2024;15:00;24,2
11/04/2024;16:00;24,9
11/04/2024;17:00;24,6
11/04/2024;18:00;23,4
11/04/2024;19:00;21,8
11/04/2024;20:00;20,6
11/04/2024;21:00;20,6
11/04/2024;22:00;20,5
11/04/2024;23:00;20,4
12/04/2024;00:00;20,3
12/04/2024;01:00;20,1
12/04/2024;02:00;20,2
12/04/2024;03:00;20,1
12/04/2024;04:00;20,3
12/04/2024;05:00;20,4
12/04/2024;06:00;20,4
12/04/2024;07:00;20,3
12/04/2024;08:00;20
12/04/2024;09:00;19,5
12/04/2024;10:00;19,5
12/04/2024;11:00;20,5
12/04/2024;12:00;21,9
12/04/2024;13:00;23,3
12/04/2024;14:00;24
12/04/2024;15:00;24,8
12/04/2024;16:00;24,9
12/04/2024;17:00;25,2
12/04/2024;18:00;24,9
12/04/2024;19:00;24,7
12/04/2024;20:00;23,1
12/04/2024;21:00;21,9
12/04/2024;22:00;21,1
12/04/2024;23:00;21
13/04/2024;00:00;20,8
13/04/2024;01:00;20,7
13/04/2024;02:00;20,8
13/04/2024;03:00;20,7
13/04/2024;04:00;20,6
13/04/2024;05:00;20,4
13/04/2024;06:00;20,3
13/04/2024;07:00;19,9
13/04/2024;08:00;19,5
13/04/2024;09:00;19,3
13/04/2024;10:00;19,4
13/04/2024;11:00;21,2
13/04/2024;12:00;23,2
13/04/2024;13:00;23,7
13/04/2024;14:00;26,2
13/04/2024;15:00;26,7
13/04/2024;16:00;27,5
13/04/2024;17:00;28
13/04/2024;18:00;26,7
13/04/2024;19:00;25,3
13/04/2024;20:00;23,6
13/04/2024;21:00;22
13/04/2024;22:00;21,7
13/04/2024;23:00;21,4
14/04/2024;00:00;21,1
14/04/2024;01:00;21,1
14/04/2024;02:00;21,1
14/04/2024;03:00;20,8
14/04/2024;04:00;20,7
14/04/2024;05:00;20,2
14/04/2024;06:00;20,2
14/04/2024;07:00;20
14/04/2024;08:00;20,7
14/04/2024;09:00;20,7
14/04/2024;10:00;20,9
14/04/2024;11:00;21,7
14/04/2024;12:00;23,1
14/04/2024;13:00;25
14/04/2024;14:00;26
14/04/2024;15:00;26,4
14/04/2024;16:00;26,1
14/04/2024;17:00;25,7
14/04/2024;18:00;25,3
14/04/2024;19:00;23,4
14/04/2024;20:00;22,6
14/04/2024;21:00;22,4
14/04/2024;22:00;22,1
14/04/2024;23:00;21,4
15/04/2024;00:00;21,1
15/04/2024;01:00;20,9
15/04/2024;02:00;20,8
15/04/2024;03:00;20,5
15/04/2024;04:00;20,5
15/04/2024;05:00;20,2
15/04/2024;06:00;20,5
15/04/2024;07:00;20,9
15/04/2024;08:00;21,2
15/04/2024;09:00;21
15/04/2024;10:00;20,8
15/04/2024;11:00;21
15/04/2024;12:00;21,7
15/04/2024;13:00;23
15/04/2024;14:00;24,9
15/04/2024;15:00;27,2
15/04/2024;16:00;28,9
15/04/2024;17:00;29,1
15/04/2024;18:00;27,5
15/04/2024;19:00;24,7
15/04/2024;20:00;22,4
15/04/2024;21:00;21
15/04/2024;22:00;21,2
15/04/2024;23:00;21,1
16/04/2024;00:00;20,6
16/04/2024;01:00;20,5
16/04/2024;02:00;20,6
16/04/2024;03:00;20,7
16/04/2024;04:00;20,7
16/04/2024;05:00;20,7
16/04/2024;06:00;20,7
16/04/2024;07:00;21
16/04/2024;08:00;21
16/04/2024;09:00;20,9
16/04/2024;10:00;20,9
16/04/2024;11:00;22,9
16/04/2024;12:00;24,4
16/04/2024;13:00;26,9
16/04/2024;14:00;28,5
16/04/2024;15:00;29,9
16/04/2024;16:00;30,3
16/04/2024;17:00;31,2
16/04/2024;18:00;29,1
16/04/2024;19:00;28,6
16/04/2024;20:00;28,7
16/04/2024;21:00;25
16/04/2024;22:00;24,1
16/04/2024;23:00;23,7
17/04/2024;00:00;23,4
17/04/2024;01:00;22,6
17/04/2024;02:00;22,2
17/04/2024;03:00;22,1
17/04/2024;04:00;22,1
17/04/2024;05:00;22,1
17/04/2024;06:00;22,4
17/04/2024;07:00;20,9
17/04/2024;08:00;20,9
17/04/2024;09:00;20,8
17/04/2024;10:00;21,1
17/04/2024;11:00;21,7
17/04/2024;12:00;23,5
17/04/2024;13:00;25,3
17/04/2024;14:00;27,6
17/04/2024;15:00;28,1
17/04/2024;16:00;29
17/04/2024;17:00;28,5
17/04/2024;18:00;28,6
17/04/2024;19:00;28,1
17/04/2024;20:00;27,1
17/04/2024;21:00;26,2
17/04/2024;22:00;25,1
17/04/2024;23:00;23
18/04/2024;00:00;21,8
18/04/2024;01:00;21,6
18/04/2024;02:00;20,9
18/04/2024;03:00;19,4
18/04/2024;04:00;18,5
18/04/2024;05:00;18,2
18/04/2024;06:00;17,7
18/04/2024;07:00;17,7
18/04/2024;08:00;17,4
18/04/2024;09:00;17,5
18/04/2024;10:00;17,4
18/04/2024;11:00;17,1
18/04/2024;12:00;17,3
18/04/2024;13:00;17,9
18/04/2024;14:00;18,4
18/04/2024;15:00;18,5
18/04/2024;16:00;18,4
18/04/2024;17:00;17,6
18/04/2024;18:00;17,8
18/04/2024;19:00;18,3
18/04/2024;20:00;18,2
18/04/2024;21:00;17,1
18/04/2024;22:00;16,9
18/04/2024;23:00;16,3
19/04/2024;00:00;16,4
19/04/2024;01:00;16,4
19/04/2024;02:00;16,5
19/04/2024;03:00;16,4
19/04/2024;04:00;15,7
19/04/2024;05:00;15,3
19/04/2024;06:00;15,4
19/04/2024;07:00;15,1
19/04/2024;08:00;15,1
19/04/2024;09:00;14,6
19/04/2024;10:00;14,4
19/04/2024;11:00;16,2
19/04/2024;12:00;17,9
19/04/2024;13:00;19,1
19/04/2024;14:00;20,3
19/04/2024;15:00;20,4
19/04/2024;16:00;20,7
19/04/2024;17:00;20,4
19/04/2024;18:00;20,6
19/04/2024;19:00;20
19/04/2024;20:00;18,9
19/04/2024;21:00;17,6
19/04/2024;22:00;16,8
19/04/2024;23:00;16,1
20/04/2024;00:00;16,3
20/04/2024;01:00;16,3
20/04/2024;02:00;16,4
20/04/2024;03:00;16,4
20/04/2024;04:00;16,5
20/04/2024;05:00;16,6
20/04/2024;06:00;16,6
20/04/2024;07:00;16,5
20/04/2024;08:00;16,6
20/04/2024;09:00;16,6
20/04/2024;10:00;16,5
20/04/2024;11:00;17,6
20/04/2024;12:00;19,4
20/04/2024;13:00;20,6
20/04/2024;14:00;22,5
20/04/2024;15:00;22,9
20/04/2024;16:00;23,6
20/04/2024;17:00;23,5
20/04/2024;18:00;22,3
20/04/2024;19:00;20,4
20/04/2024;20:00;19,7
20/04/2024;21:00;18,4
20/04/2024;22:00;17,8
20/04/2024;23:00;17,7
21/04/2024;00:00;17,6
21/04/2024;01:00;17,5
21/04/2024;02:00;17,4
21/04/2024;03:00;17,3
21/04/2024;04:00;17,2
21/04/2024;05:00;17,1
21/04/2024;06:00;16,9
21/04/2024;07:00;16,1
21/04/2024;08:00;16
21/04/2024;09:00;16,5
21/04/2024;10:00;16,8
21/04/2024;11:00;17,4
21/04/2024;12:00;19,2
21/04/2024;13:00;21,4
21/04/2024;14:00;23,5
21/04/2024;15:00;26
21/04/2024;16:00;27,5
21/04/2024;17:00;28
21/04/2024;18:00;28,9
21/04/2024;19:00;28,6
21/04/2024;20:00;22,9
21/04/2024;21:00;20,3
21/04/2024;22:00;19
21/04/2024;23:00;18,8
22/04/2024;00:00;18,1
22/04/2024;01:00;18
22/04/2024;02:00;18
22/04/2024;03:00;17,8
22/04/2024;04:00;17,7
22/04/2024;05:00;17,7
22/04/2024;06:00;18,1
22/04/2024;07:00;18,2
22/04/2024;08:00;18,1
22/04/2024;09:00;17,7
22/04/2024;10:00;17,5
22/04/2024;11:00;19
22/04/2024;12:00;21,7
22/04/2024;13:00;24,3
22/04/2024;14:00;26,3
22/04/2024;15:00;27,6
22/04/2024;16:00;28,5
22/04/2024;17:00;29,5
22/04/2024;18:00;29,6
22/04/2024;19:00;29,5
22/04/2024;20:00;28,9
22/04/2024;21:00;27,1
22/04/2024;22:00;22,3
22/04/2024;23:00;21,2
23/04/2024;00:00;20,4
23/04/2024;01:00;19,6
23/04/2024;02:00;19,8
23/04/2024;03:00;19,7
23/04/2024;04:00;20,1
23/04/2024;05:00;
23/04/2024;06:00;20,1
23/04/2024;07:00;18,7
23/04/2024;08:00;19,1
23/04/2024;09:00;19,3
23/04/2024;10:00;18,3
23/04/2024;11:00;20,5
23/04/2024;12:00;23,1
23/04/2024;13:00;26,4
23/04/2024;14:00;27,8
23/04/2024;15:00;29,3
23/04/2024;16:00;30,3
23/04/2024;17:00;30,4
23/04/2024;18:00;30,6
23/04/2024;19:00;30,4
23/04/2024;20:00;29,7
23/04/2024;21:00;28,8
23/04/2024;22:00;25,8
23/04/2024;23:00;24
24/04/2024;00:00;22,1
24/04/2024;01:00;22,2
24/04/2024;02:00;21,7
24/04/2024;03:00;20,7
24/04/2024;04:00;20,2
24/04/2024;05:00;19,6
24/04/2024;06:00;19,2
24/04/2024;07:00;19,4
24/04/2024;08:00;19,3
24/04/2024;09:00;18,2
24/04/2024;10:00;18,9
24/04/2024;11:00;22,2
24/04/2024;12:00;24,5
24/04/2024;13:00;26,8
24/04/2024;14:00;28,8
24/04/2024;15:00;29,5
24/04/2024;16:00;30,6
24/04/2024;17:00;30,5
24/04/2024;18:00;30,7
24/04/2024;19:00;29,9
24/04/2024;20:00;25,9
24/04/2024;21:00;24,5
24/04/2024;22:00;22,8
24/04/2024;23:00;21,6
25/04/2024;00:00;21,3
25/04/2024;01:00;20,6
25/04/2024;02:00;20,4
25/04/2024;03:00;20,4
25/04/2024;04:00;20,5
25/04/2024;05:00;20,4
25/04/2024;06:00;20,3
25/04/2024;07:00;20,2
25/04/2024;08:00;20,2
25/04/2024;09:00;19,9
25/04/2024;10:00;19,9
25/04/2024;11:00;22
25/04/2024;12:00;22,1
25/04/2024;13:00;23,2
25/04/2024;14:00;22,7
25/04/2024;15:00;23,3
25/04/2024;16:00;22,9
25/04/2024;17:00;22,6
25/04/2024;18:00;21,5
25/04/2024;19:00;21
25/04/2024;20:00;20,2
25/04/2024;21:00;20,2
25/04/2024;22:00;19,9
25/04/2024;23:00;19,6
26/04/2024;00:00;19,5
26/04/2024;01:00;19,3
26/04/2024;02:00;19,2
26/04/2024;03:00;19,1
26/04/2024;04:00;19,2
26/04/2024;05:00;19,2
26/04/2024;06:00;19,2
26/04/2024;07:00;19,2
26/04/2024;08:00;19,1
26/04/2024;09:00;19,2
26/04/2024;10:00;19,1
26/04/2024;11:00;19,9
26/04/2024;12:00;20,7
26/04/2024;13:00;22
26/04/2024;14:00;23,9
26/04/2024;15:00;24,9
26/04/2024;16:00;25,9
26/04/2024;17:00;25,8
26/04/2024;18:00;24,8
26/04/2024;19:00;23,2
26/04/2024;20:00;21,9
26/04/2024;21:00;21
26/04/2024;22:00;20,5
26/04/2024;23:00;20,1
27/04/2024;00:00;19,8
27/04/2024;01:00;19,2
27/04/2024;02:00;19
27/04/2024;03:00;19,2
27/04/2024;04:00;19,6
27/04/2024;05:00;19,9
27/04/2024;06:00;20,1
27/04/2024;07:00;20,1
27/04/2024;08:00;19,9
27/04/2024;09:00;19,7
27/04/2024;10:00;19,8
27/04/2024;11:00;21,8
27/04/2024;12:00;23,7
27/04/2024;13:00;26
27/04/2024;14:00;28,1
27/04/2024;15:00;29,9
27/04/2024;16:00;31,2
27/04/2024;17:00;31,6
27/04/2024;18:00;31,8
27/04/2024;19:00;31,6
27/04/2024;20:00;30,5
27/04/2024;21:00;29,3
27/04/2024;22:00;25,8
27/04/2024;23:00;25,1
